"SNP","Chromosome","Position.","P.value","maf","nobs","Rsquare.of.Model.without.SNP","Rsquare.of.Model.with.SNP","effect","FDR"
"Sobic.001G281500",1,59328929,0.373235166860867,0.433023269390768,738,0.599778713669509,0.600211560997442,0.324764074660238,0.999992566633523
"Sobic.001G281600",1,59332984,0.386182027259437,0.442390776112923,738,0.599778713669509,0.600188655541838,0.571437282723906,0.999992566633523
"Sobic.001G281700",1,59400029,0.788539647127449,0.398439765519619,738,0.599778713669509,0.599817965809407,-0.112793545247872,0.999992566633523
"Sobic.001G281800",1,59401501,0.191366593255104,0.458316632845796,738,0.599778713669509,0.600711230251145,-0.556635905964105,0.999992566633523
"Sobic.001G281900",1,59404010,0.609605668710236,0.481693093708133,738,0.599778713669509,0.599921012467973,-0.221107763177305,0.999992566633523
"Sobic.001G282000",1,59409143,0.82341631544367,0.344393587009908,738,0.599778713669509,0.59980588564172,0.0881375198057694,0.999992566633523
"Sobic.001G282100",1,59414462,0.326138005532203,0.360376832141906,738,0.599778713669509,0.600305143704873,0.465388104526622,0.999992566633523
"Sobic.001G282200",1,59480262,0.427986050457941,0.410139460261299,738,0.599778713669509,0.600121672105325,-0.448750435646175,0.999992566633523
"Sobic.001G282300",1,59484185,0.386341942429477,0.133835869059486,738,0.599778713669509,0.600188379446565,-0.302168876780865,0.999992566633523
"Sobic.001G282400",1,59520766,0.0131424813269368,0.352579936563293,738,0.599778713669509,0.603148385183869,-0.850426431812372,0.903701986629148
"Sobic.001G282500",1,59567234,0.273102021965304,0.454114446073585,738,0.599778713669509,0.600434610370851,0.636934240899721,0.999992566633523
"Sobic.001G282600",1,59572954,0.654444427823219,0.388943224152162,738,0.599778713669509,0.59988804210214,0.339500938373568,0.999992566633523
"Sobic.001G282700",1,59580224,0.823332456681813,0.298044852580666,738,0.599778713669509,0.599805911889629,-0.0824606772311631,0.999992566633523
"Sobic.001G282800",1,59613054,0.28419069618825,0.359253094022088,738,0.599778713669509,0.600405011581304,0.548474688780782,0.999992566633523
"Sobic.001G282900",1,59620600,0.831870094327863,0.381975413965181,738,0.599778713669509,0.599803307656079,0.100420056328369,0.999992566633523
"Sobic.001G283000",1,59624801,0.68450775490694,0.372781080318087,738,0.599778713669509,0.599868805402309,-0.143893254779973,0.999992566633523
"Sobic.001G283100",1,59671484,0.131112222107447,0.435792513816147,738,0.599778713669509,0.601024303268297,-1.0496543688045,0.999992566633523
"Sobic.001G283200",1,59681427,0.0644612106623191,0.401076894975633,738,0.599778713669509,0.601648434993049,-1.53597746592885,0.99645996468289
"Sobic.001G283300",1,59689716,0.18857252000857,0.444168116752975,738,0.599778713669509,0.600723081823582,0.488412492804546,0.999992566633523
"Sobic.001G283400",1,59691714,0.84351641061969,0.348002090193127,738,0.599778713669509,0.599799975254522,0.0732648417414105,0.999992566633523
"Sobic.001G283500",1,59697494,0.285867700287944,0.436472991712646,738,0.599778713669509,0.600400662406405,0.613284308872839,0.999992566633523
"Sobic.001G283600",1,59708052,0.573658055989461,0.469426445741132,738,0.599778713669509,0.599951498365352,0.277496519634731,0.999992566633523
"Sobic.001G283700",1,59723885,0.870233667273793,0.489617390134796,738,0.599778713669509,0.599793275256045,0.0922174659496792,0.999992566633523
"Sobic.001G283900",1,59742797,0.442069650950114,0.19261924569026,738,0.599778713669509,0.600101260418841,0.224645619428751,0.999992566633523
"Sobic.001G284100",1,59781809,0.410185833673685,0.478991310237288,738,0.599778713669509,0.600148966962248,-0.563057196819654,0.999992566633523
"Sobic.001G284200",1,59785588,0.675641383478841,0.4265097122136,738,0.599778713669509,0.599874251064017,0.18894260905426,0.999992566633523
"Sobic.001G284400",1,59791495,0.0532556097009246,0.291815252442435,738,0.599778713669509,0.601822338214345,-1.05190115631981,0.99645996468289
"Sobic.001G284450",1,59812065,0.213427700376668,0.240948936109778,738,0.599778713669509,0.600624258038519,-0.329983183567585,0.999992566633523
"Sobic.001G284500",1,59879899,0.514572509860789,0.1704415334758,738,0.599778713669509,0.600010542584318,0.225381446058284,0.999992566633523
"Sobic.001G284600",1,59910902,0.222007486537608,0.370989002469429,738,0.599778713669509,0.600593270488029,0.587733261696815,0.999992566633523
"Sobic.001G284800",1,59919586,0.53082668541053,0.456437027646249,738,0.599778713669509,0.599993100430034,0.23933610062312,0.999992566633523
"Sobic.001G284900",1,59922728,0.487713791603464,0.118362837551514,738,0.599778713669509,0.600041558250454,0.257297782334081,0.999992566633523
"Sobic.001G285000",1,59932624,0.265746988661604,0.416293068102043,738,0.599778713669509,0.600455089082058,0.54296920506122,0.999992566633523
"Sobic.001G285100",1,59937725,0.357154525997408,0.315231329584236,738,0.599778713669509,0.600241609137234,0.247345127902905,0.999992566633523
"Sobic.001G285200",1,59961914,0.107863028496735,0.372256517715178,738,0.599778713669509,0.601191805227311,0.607307006395966,0.999992566633523
"Sobic.001G285300",1,59970751,0.469270584800366,0.421781598908646,738,0.599778713669509,0.600064559845693,0.335306834962056,0.999992566633523
"Sobic.001G285400",1,59978798,0.387611622626344,0.469849615063643,738,0.599778713669509,0.600186193099366,0.323311678572414,0.999992566633523
"Sobic.001G285800",1,60034192,0.258122762464098,0.422855876249374,738,0.599778713669509,0.600477076653596,-0.47691857396322,0.999992566633523
"Sobic.001G286000",1,60136854,0.0691216234488337,0.257710196162661,738,0.599778713669509,0.601585422225027,-0.687453264794382,0.999992566633523
"Sobic.001G286050",1,60149504,0.979255376822352,0.410937823230517,738,0.599778713669509,0.599779082587149,0.011816612025174,0.999992566633523
"Sobic.001G286100",1,60168869,0.560304573955528,0.422331891592543,738,0.599778713669509,0.599963822650762,-0.214117374189913,0.999992566633523
"Sobic.001G286200",1,60174921,0.743923377175085,0.426932129394578,738,0.599778713669509,0.599836941394126,-0.181739752003084,0.999992566633523
"Sobic.001G286300",1,60176755,0.619907209096838,0.461403660951438,738,0.599778713669509,0.599912960757388,-0.207563234493832,0.999992566633523
"Sobic.001G286400",1,60182125,0.682976148103133,0.170122917030335,738,0.599778713669509,0.599869732768727,-0.104052891299641,0.999992566633523
"Sobic.001G286500",1,60260244,0.801280225326491,0.38755372084414,738,0.599778713669509,0.599813279988088,-0.110891923270919,0.999992566633523
"Sobic.001G286600",1,60269599,0.783717965498406,0.455768723763128,738,0.599778713669509,0.599819822495388,-0.144956709542359,0.999992566633523
"Sobic.001G286700",1,60304691,0.015320940297036,0.365261801979565,738,0.599778713669509,0.602999493839568,0.81827783845332,0.928999315142357
"Sobic.001G286800",1,60332156,0.728480064373066,0.272331417532299,738,0.599778713669509,0.599844474252951,0.109103530935686,0.999992566633523
"Sobic.001G287000",1,60365583,0.482630077284279,0.432408652598182,738,0.599778713669509,0.60004775443645,0.232661914702468,0.999992566633523
"Sobic.001G287101",1,60379622,0.930050942893545,0.483155392723677,738,0.599778713669509,0.599782918041798,0.0314436621896219,0.999992566633523
"Sobic.001G287301",1,60397035,0.558368373127836,0.289151959450426,738,0.599778713669509,0.599965656837293,0.252941724204544,0.999992566633523
"Sobic.001G287400",1,60402473,0.162041084184114,0.0858470377342575,738,0.599778713669509,0.600846890845466,-0.355807548914937,0.999992566633523
"Sobic.001G287500",1,60414972,0.548483609872507,0.44909034253858,738,0.599778713669509,0.599975211943493,0.542732066772345,0.999992566633523
"Sobic.001G287600",1,60426606,0.188137739270985,0.343967349178188,738,0.599778713669509,0.600724944442904,0.629239753721859,0.999992566633523
"Sobic.001G287700",1,60488569,0.435621464753965,0.209747443050512,738,0.599778713669509,0.600110480873874,0.24980403292018,0.999992566633523
"Sobic.001G287800",1,60493735,0.413141993850756,0.469809550379771,738,0.599778713669509,0.600144313220228,-0.411810592936597,0.999992566633523
"Sobic.001G287900",1,60505132,0.573971482223271,0.235289157687082,738,0.599778713669509,0.599951215822886,0.163712079213068,0.999992566633523
"Sobic.001G288000",1,60518506,0.949253260199485,0.328628683170481,738,0.599778713669509,0.599780923830802,-0.0221483662447608,0.999992566633523
"Sobic.001G288100",1,60549476,0.132695771777731,0.337210070079847,738,0.599778713669509,0.601014119800252,0.707388736103917,0.999992566633523
"Sobic.001G288200",1,60572681,0.470845849172482,0.111366594213849,738,0.599778713669509,0.600062538046786,0.237428852949611,0.999992566633523
"Sobic.001G288301",1,60573163,0.760216527749859,0.273666650091174,738,0.599778713669509,0.599829539790248,0.0998477600765288,0.999992566633523
"Sobic.001G288400",1,60612861,0.445924542921581,0.161635690293671,738,0.599778713669509,0.60009584652109,0.199707394383238,0.999992566633523
"Sobic.001G288601",1,60624607,0.120939946934882,0.22968627523317,738,0.599778713669509,0.601093174516164,0.547023285005295,0.999992566633523
"Sobic.001G288700",1,60636693,0.213186069209037,0.488094345490836,738,0.599778713669509,0.60062515214828,-0.56654899532788,0.999992566633523
"Sobic.001G288750",1,60644695,0.87343989948612,0.192980693674859,738,0.599778713669509,0.599792558523214,-0.050793734365535,0.999992566633523
"Sobic.001G288800",1,60649686,0.522708659777385,0.435150848310369,738,0.599778713669509,0.600001691629867,0.322520818140702,0.999992566633523
"Sobic.001G288900",1,60658563,0.77393580776374,0.385893100787017,738,0.599778713669509,0.599823731652781,0.0982392386265794,0.999992566633523
"Sobic.001G289100",1,60666544,0.0304622691625621,0.37100574714405,738,0.599778713669509,0.602342103195877,0.898675877568356,0.953011343404938
"Sobic.001G289200",1,60672928,0.715702653677696,0.263148174056457,738,0.599778713669509,0.599851097035742,-0.0840791420204951,0.999992566633523
"Sobic.001G289301",1,60675598,0.136322324336959,0.273416827873725,738,0.599778713669509,0.600991301969604,0.480743963931101,0.999992566633523
"Sobic.001G289400",1,60677698,0.704087181276299,0.448214246549444,738,0.599778713669509,0.599857431604362,0.173213794851964,0.999992566633523
"Sobic.001G289500",1,60681783,0.837068245470355,0.447300190544855,738,0.599778713669509,0.599801789061931,-0.121340055124765,0.999992566633523
"Sobic.001G289600",1,60688695,0.0457544415248948,0.480759484685262,738,0.599778713669509,0.601962063275868,-1.96247862556865,0.979026838069539
"Sobic.001G289700",1,60709285,0.0181804413407299,0.453988054484502,738,0.599778713669509,0.602834241923847,-0.986238599903237,0.937742897104315
"Sobic.001G289800",1,60735760,0.953686564286034,0.462523501175169,738,0.599778713669509,0.599780554117007,-0.0616375251336265,0.999992566633523
"Sobic.001G289900",1,60784365,0.0495341269296405,0.340969596012996,738,0.599778713669509,0.601888856053624,-0.884935445012774,0.991261547593629
"Sobic.001G290000",1,60790680,0.821314997292088,0.452607413650746,738,0.599778713669509,0.599806547370425,0.10198665972972,0.999992566633523
"Sobic.001G290100",1,60812911,0.868309081521375,0.420023156661227,738,0.599778713669509,0.599793714407087,-0.113383383226372,0.999992566633523
"Sobic.001G290200",1,60830031,0.732327027818496,0.370714873758099,738,0.599778713669509,0.599842549981819,-0.189213793575816,0.999992566633523
"Sobic.001G290300",1,60837813,0.624017960520444,0.303482553923719,738,0.599778713669509,0.599909829201059,0.197257288011349,0.999992566633523
"Sobic.001G290400",1,60842874,0.717831623831188,0.320993810404227,738,0.599778713669509,0.599849968632662,0.126607106648709,0.999992566633523
"Sobic.001G290500",1,60860088,0.480748892294377,0.412128836773279,738,0.599778713669509,0.600050074661431,-0.261039691075617,0.999992566633523
"Sobic.001G290600",1,60874057,0.553986485440955,0.450631908992112,738,0.599778713669509,0.599969852887266,-0.202004005978068,0.999992566633523
"Sobic.001G290700",1,60881108,0.0238100765720851,0.426291190049181,738,0.599778713669509,0.602575772068524,-0.87938114606687,0.937742897104315
"Sobic.001G290766",1,60884765,0.429794749915456,0.410855475273745,738,0.599778713669509,0.60011899384991,0.288212689949383,0.999992566633523
"Sobic.001G290832",1,60884435,0.753117466746826,0.313779972601015,738,0.599778713669509,0.599832696757919,0.0784311662242655,0.999992566633523
"Sobic.001G291000",1,60899721,0.527529954827501,0.442289997570636,738,0.599778713669509,0.599996560819706,-0.344432275117741,0.999992566633523
"Sobic.001G291100",1,60905003,0.17907262641646,0.439889091122017,738,0.599778713669509,0.600764961043616,-0.794447522532784,0.999992566633523
"Sobic.001G291200",1,60913097,0.119317345829133,0.37433746912699,738,0.599778713669509,0.601104754503719,-0.639830247994623,0.999992566633523
"Sobic.001G291300",1,60915931,0.0949713766750118,0.419727789682546,738,0.599778713669509,0.601302848067617,-0.655642180368968,0.999992566633523
"Sobic.001G291400",1,60922628,0.480978965860117,0.398755258138828,738,0.599778713669509,0.600049790091654,-0.462448437185335,0.999992566633523
"Sobic.001G291500",1,60945932,0.547963820042874,0.260988891791413,738,0.599778713669509,0.599975723358418,0.286423670401167,0.999992566633523
"Sobic.001G291600",1,60961991,0.247404267392529,0.286282412145381,738,0.599778713669509,0.60050938379578,-0.370399779802227,0.999992566633523
"Sobic.001G291800",1,60972101,0.601657980635458,0.445966407487921,738,0.599778713669509,0.599927427604099,0.428147575155786,0.999992566633523
"Sobic.001G291900",1,60976269,0.0981617853397397,0.48996340726937,738,0.599778713669509,0.601273894753224,-0.742617224714161,0.999992566633523
"Sobic.001G292000",1,60979675,0.372588809797661,0.391776698226119,738,0.599778713669509,0.60021273380942,-0.448732368260793,0.999992566633523
"Sobic.001G292100",1,60998637,0.536620613115245,0.246258458669293,738,0.599778713669509,0.599987111872345,0.190108735809796,0.999992566633523
"Sobic.001G292200",1,61007258,0.216759077205363,0.434801150687348,738,0.599778713669509,0.600612052432443,-0.815884216272634,0.999992566633523
"Sobic.001G292400",1,61014177,0.898729475910105,0.386764606157885,738,0.599778713669509,0.599787551249382,0.0681131484949623,0.999992566633523
"Sobic.001G292700",1,61094211,0.792624143128309,0.476659529806351,738,0.599778713669509,0.599816428927848,-0.111108051355866,0.999992566633523
"Sobic.001G292800",1,61099045,0.632439103493111,0.421478969932615,738,0.599778713669509,0.599903556267739,0.131054823539603,0.999992566633523
"Sobic.001G292900",1,61102654,0.174932802660578,0.472125033542625,738,0.599778713669509,0.60078402433728,-0.521846270088979,0.999992566633523
"Sobic.001G293200",1,61188988,0.475510247459365,0.171294741364364,738,0.599778713669509,0.600056615073891,0.177316115865351,0.999992566633523
"Sobic.001G293300",1,61191247,0.75771308016126,0.449896594533606,738,0.599778713669509,0.599830641184295,-0.15814322529624,0.999992566633523
"Sobic.001G293400",1,61197804,0.618090859392614,0.368232338710122,738,0.599778713669509,0.599914359134178,-0.169362866331346,0.999992566633523
"Sobic.001G293450",1,61216297,0.457918827884414,0.164844917823444,738,0.599778713669509,0.60007945772196,-0.216384126457932,0.999992566633523
"Sobic.001G293500",1,61217805,0.660370377194049,0.256051883017545,738,0.599778713669509,0.599884075033869,-0.134050188908298,0.999992566633523
"Sobic.001G293550",1,61220417,0.954729605014561,0.226186417273847,738,0.599778713669509,0.59978047206352,0.0133162891241295,0.999992566633523
"Sobic.001G293600",1,61238086,0.290350437678915,0.371077836048785,738,0.599778713669509,0.600389194368922,-0.416330116890306,0.999992566633523
"Sobic.001G293700",1,61278663,0.791390959720559,0.429457616875846,738,0.599778713669509,0.599816889478648,-0.179250166726325,0.999992566633523
"Sobic.001G293800",1,61313607,0.0767697934006674,0.386618917441803,738,0.599778713669509,0.601491290122806,1.01211134349689,0.999992566633523
